Timestamp,"Data
",,,
00:48.1,"Roll: -15.25 degrees, Pitch: -20.99 degrees",,,
00:48.1,"Roll: -15.48 degrees, Pitch: -20.64 degrees",,,
00:48.1,"Roll: -15.22 degrees, Pitch: -20.74 degrees",,,
00:48.1,"Roll: -15.57 degrees, Pitch: -21.39 degrees",,,
00:48.1,"Roll: -15.22 degrees, Pitch: -20.86 degrees",,,
00:48.1,"Roll: -15.36 degrees, Pitch: -21.33 degrees",,,
00:48.1,"Roll: -15.30 degrees, Pitch: -21.17 degrees",,,
00:48.1,"Roll: -15.41 degrees, Pitch: -21.02 degrees",,,
00:48.2,"Roll: -15.63 degrees, Pitch: -20.60 degrees",,,
00:48.2,"Roll: -15.24 degrees, Pitch: -20.89 degrees",,,
00:48.2,"Roll: -15.52 degrees, Pitch: -20.93 degrees",,,
00:48.2,"Roll: -15.42 degrees, Pitch: -20.74 degrees",,,
00:48.2,"Roll: -15.17 degrees, Pitch: -21.04 degrees",,,
00:48.2,"Roll: -15.35 degrees, Pitch: -21.46 degrees",,,
00:48.2,"Roll: -15.01 degrees, Pitch: -21.13 degrees",,,
00:48.2,"Roll: -15.48 degrees, Pitch: -21.18 degrees",,,
00:48.2,"Roll: -15.26 degrees, Pitch: -21.42 degrees",,,
00:48.3,"Roll: -15.37 degrees, Pitch: -20.95 degrees",,,
00:48.3,"Roll: -14.88 degrees, Pitch: -20.63 degrees",,,
00:48.3,"Roll: -15.11 degrees, Pitch: -20.60 degrees",,,
00:48.3,"Roll: -15.03 degrees, Pitch: -21.20 degrees",,,
00:48.3,"Roll: -15.49 degrees, Pitch: -20.72 degrees",,,
00:48.3,"Roll: -15.17 degrees, Pitch: -20.64 degrees",,,
00:48.3,"Roll: -15.31 degrees, Pitch: -21.22 degrees",,,
00:48.3,"Roll: -15.37 degrees, Pitch: -20.79 degrees",,,
00:48.3,"Roll: -15.19 degrees, Pitch: -21.29 degrees",,,
00:48.4,"Roll: -15.70 degrees, Pitch: -21.25 degrees",,,
00:48.4,"Roll: -15.59 degrees, Pitch: -20.59 degrees",,,
00:48.4,"Roll: -15.20 degrees, Pitch: -20.66 degrees",,,
00:48.4,"Roll: -15.27 degrees, Pitch: -20.84 degrees",,,
00:48.4,"Roll: -15.13 degrees, Pitch: -21.09 degrees",,,
00:48.4,"Roll: -15.47 degrees, Pitch: -20.57 degrees",,,
00:48.4,"Roll: -15.96 degrees, Pitch: -20.97 degrees",,,
00:48.4,"Roll: -15.91 degrees, Pitch: -21.25 degrees",,,
00:48.4,"Roll: -15.73 degrees, Pitch: -20.75 degrees",,,
00:48.5,"Roll: -15.72 degrees, Pitch: -21.01 degrees",,,
00:48.5,"Roll: -15.52 degrees, Pitch: -20.40 degrees",,,
00:48.5,"Roll: -15.39 degrees, Pitch: -20.53 degrees",,,
00:48.5,"Roll: -15.80 degrees, Pitch: -20.23 degrees",,,
00:48.5,"Roll: -15.84 degrees, Pitch: -20.45 degrees",,,
00:48.5,"Roll: -15.90 degrees, Pitch: -20.67 degrees",,,
00:48.5,"Roll: -15.58 degrees, Pitch: -20.79 degrees",,,
00:48.5,"Roll: -15.96 degrees, Pitch: -21.11 degrees",,,
00:48.5,"Roll: -16.09 degrees, Pitch: -20.59 degrees",,,
00:48.6,"Roll: -16.03 degrees, Pitch: -20.51 degrees",,,
00:48.6,"Roll: -15.33 degrees, Pitch: -20.60 degrees",,,
00:48.6,"Roll: -15.29 degrees, Pitch: -20.56 degrees",,,
00:48.6,"Roll: -16.03 degrees, Pitch: -20.96 degrees",,,
00:48.6,"Roll: -15.12 degrees, Pitch: -20.83 degrees",,,
00:48.6,"Roll: -15.37 degrees, Pitch: -21.36 degrees",,,
00:48.6,"Roll: -15.51 degrees, Pitch: -20.70 degrees",,,
00:48.6,"Roll: -15.21 degrees, Pitch: -21.18 degrees",,,
00:48.6,"Roll: -15.30 degrees, Pitch: -21.01 degrees",,,
00:48.6,"Roll: -15.22 degrees, Pitch: -21.19 degrees",,,
00:48.7,"Roll: -15.56 degrees, Pitch: -20.97 degrees",,,
00:48.7,"Roll: -15.35 degrees, Pitch: -21.04 degrees",,,
00:48.7,"Roll: -15.54 degrees, Pitch: -21.05 degrees",,,
00:48.7,"Roll: -15.39 degrees, Pitch: -20.74 degrees",,,
00:48.7,"Roll: -15.32 degrees, Pitch: -21.26 degrees",,,
00:48.7,"Roll: -15.33 degrees, Pitch: -20.55 degrees",,,
00:48.7,"Roll: -15.31 degrees, Pitch: -20.74 degrees",,,
00:48.7,"Roll: -15.26 degrees, Pitch: -20.80 degrees",,,
00:48.7,"Roll: -15.49 degrees, Pitch: -21.15 degrees",,,
00:48.8,"Roll: -14.73 degrees, Pitch: -21.12 degrees",,,
00:48.8,"Roll: -14.98 degrees, Pitch: -21.21 degrees",,,
00:48.8,"Roll: -14.82 degrees, Pitch: -21.33 degrees",,,
00:48.8,"Roll: -15.26 degrees, Pitch: -21.15 degrees",,,
00:48.8,"Roll: -15.07 degrees, Pitch: -20.74 degrees",,,
00:48.8,"Roll: -14.53 degrees, Pitch: -21.13 degrees",,,
00:48.8,"Roll: -15.02 degrees, Pitch: -20.76 degrees",,,
00:48.8,"Roll: -15.19 degrees, Pitch: -20.63 degrees",,,
00:48.8,"Roll: -14.91 degrees, Pitch: -20.89 degrees",,,
00:48.9,"Roll: -14.67 degrees, Pitch: -20.74 degrees",,,
00:48.9,"Roll: -15.16 degrees, Pitch: -20.96 degrees",,,
00:48.9,"Roll: -15.34 degrees, Pitch: -21.05 degrees",,,
00:48.9,"Roll: -15.67 degrees, Pitch: -20.68 degrees",,,
00:48.9,"Roll: -15.45 degrees, Pitch: -21.09 degrees",,,
00:48.9,"Roll: -15.72 degrees, Pitch: -21.55 degrees",,,
00:48.9,"Roll: -15.45 degrees, Pitch: -20.60 degrees",,,
00:48.9,"Roll: -15.53 degrees, Pitch: -21.00 degrees",,,
00:48.9,"Roll: -16.03 degrees, Pitch: -20.81 degrees",,,
00:49.0,"Roll: -15.08 degrees, Pitch: -20.96 degrees",,,
00:49.0,"Roll: -15.79 degrees, Pitch: -20.44 degrees",,,
00:49.0,"Roll: -15.33 degrees, Pitch: -21.04 degrees",,,
00:49.0,"Roll: -16.02 degrees, Pitch: -21.15 degrees",,,
00:49.0,"Roll: -16.16 degrees, Pitch: -21.29 degrees",,,
00:49.0,"Roll: -16.05 degrees, Pitch: -21.03 degrees",,,
00:49.0,"Roll: -15.63 degrees, Pitch: -20.81 degrees",,,
00:49.0,"Roll: -15.37 degrees, Pitch: -20.51 degrees",,,
00:49.0,"Roll: -15.35 degrees, Pitch: -20.46 degrees",,,
00:49.1,"Roll: -15.23 degrees, Pitch: -20.74 degrees",,,
00:49.1,"Roll: -15.90 degrees, Pitch: -20.75 degrees",,,
00:49.1,"Roll: -15.29 degrees, Pitch: -20.88 degrees",,,
00:49.1,"Roll: -15.18 degrees, Pitch: -21.11 degrees",,,
00:49.1,"Roll: -15.73 degrees, Pitch: -20.71 degrees",,,
00:49.1,"Roll: -15.76 degrees, Pitch: -20.71 degrees",,,
00:49.1,"Roll: -15.33 degrees, Pitch: -20.56 degrees",,,
00:49.1,"Roll: -15.89 degrees, Pitch: -21.12 degrees",,,
00:49.1,"Roll: -16.52 degrees, Pitch: -20.90 degrees",,,
00:49.2,"Roll: -15.72 degrees, Pitch: -21.27 degrees",,,
00:49.2,"Roll: -15.50 degrees, Pitch: -21.29 degrees",,,
00:49.2,"Roll: -16.19 degrees, Pitch: -21.27 degrees",,,
00:49.2,"Roll: -15.94 degrees, Pitch: -20.77 degrees",,,
00:49.2,"Roll: -16.15 degrees, Pitch: -21.27 degrees",,,
00:49.2,"Roll: -15.74 degrees, Pitch: -20.62 degrees",,,
00:49.2,"Roll: -16.45 degrees, Pitch: -20.34 degrees",,,
00:49.2,"Roll: -16.33 degrees, Pitch: -20.28 degrees",,,
00:49.2,"Roll: -16.31 degrees, Pitch: -20.58 degrees",,,
00:49.3,"Roll: -17.83 degrees, Pitch: -20.50 degrees",,,
00:49.3,"Roll: -19.41 degrees, Pitch: -20.64 degrees",,,
00:49.3,"Roll: -20.41 degrees, Pitch: -20.32 degrees",,,
00:49.3,"Roll: -20.16 degrees, Pitch: -19.87 degrees",,,
00:49.3,"Roll: -19.00 degrees, Pitch: -20.69 degrees",,,
00:49.3,"Roll: -18.61 degrees, Pitch: -21.31 degrees",,,
00:49.3,"Roll: -17.49 degrees, Pitch: -22.25 degrees",,,
00:49.3,"Roll: -17.10 degrees, Pitch: -23.37 degrees",,,
00:49.3,"Roll: -14.29 degrees, Pitch: -24.40 degrees",,,
00:49.4,"Roll: -12.29 degrees, Pitch: -22.75 degrees",,,
00:49.4,"Roll: -11.67 degrees, Pitch: -25.53 degrees",,,
00:49.4,"Roll: -9.27 degrees, Pitch: -23.60 degrees",,,
00:49.4,"Roll: -9.07 degrees, Pitch: -25.51 degrees",,,
00:49.4,"Roll: -4.41 degrees, Pitch: -25.72 degrees",,,
00:49.4,"Roll: 4.67 degrees, Pitch: -26.39 degrees",,,
00:49.4,"Roll: 11.68 degrees, Pitch: -23.04 degrees",,,
00:49.4,"Roll: 16.01 degrees, Pitch: -22.91 degrees",,,
00:49.4,"Roll: 22.24 degrees, Pitch: -24.61 degrees",,,
00:49.5,"Roll: 37.47 degrees, Pitch: -24.09 degrees",,,
00:49.5,"Roll: 49.05 degrees, Pitch: -21.56 degrees",,,
00:49.5,"Roll: 54.21 degrees, Pitch: -17.90 degrees",,,
00:49.5,"Notification sent: Angle 40 detected",,,
00:49.5,"Notification sent: Angle 50 detected",,,
00:49.9,"Roll: 39.06 degrees, Pitch: -14.27 degrees",,,
00:50.0,"Roll: 35.35 degrees, Pitch: -11.83 degrees",,,
00:50.0,"Roll: 19.87 degrees, Pitch: -14.95 degrees",,,
00:50.0,"Roll: 13.60 degrees, Pitch: -17.01 degrees",,,
00:50.0,"Roll: 8.90 degrees, Pitch: -15.90 degrees",,,
00:50.0,"Roll: 2.38 degrees, Pitch: -16.79 degrees",,,
00:50.0,"Roll: -2.57 degrees, Pitch: -16.87 degrees",,,
00:50.0,"Roll: -6.89 degrees, Pitch: -13.72 degrees",,,
00:50.0,"Roll: -9.07 degrees, Pitch: -15.81 degrees",,,
00:50.0,"Roll: -11.53 degrees, Pitch: -15.85 degrees",,,
00:50.1,"Roll: -14.26 degrees, Pitch: -18.02 degrees",,,
00:50.1,"Roll: -15.92 degrees, Pitch: -14.78 degrees",,,
00:50.1,"Roll: -19.91 degrees, Pitch: -14.70 degrees",,,
00:50.1,"Roll: -24.11 degrees, Pitch: -14.83 degrees",,,
00:50.1,"Roll: -28.24 degrees, Pitch: -11.48 degrees",,,
00:50.1,"Roll: -30.97 degrees, Pitch: -12.66 degrees",,,
00:50.1,"Roll: -31.13 degrees, Pitch: -13.62 degrees",,,
00:50.1,"Roll: -30.59 degrees, Pitch: -15.29 degrees",,,
00:50.1,"Roll: -31.01 degrees, Pitch: -15.18 degrees",,,
00:50.2,"Roll: -33.42 degrees, Pitch: -17.49 degrees",,,
00:50.2,"Roll: -33.37 degrees, Pitch: -12.99 degrees",,,
00:50.2,"Roll: -33.16 degrees, Pitch: -15.92 degrees",,,
00:50.2,"Roll: -33.42 degrees, Pitch: -13.77 degrees",,,
00:50.2,"Roll: -32.57 degrees, Pitch: -13.77 degrees",,,
00:50.2,"Roll: -32.62 degrees, Pitch: -13.88 degrees",,,
00:50.2,"Roll: -31.44 degrees, Pitch: -13.48 degrees",,,
00:50.2,"Roll: -30.09 degrees, Pitch: -14.56 degrees",,,
00:50.2,"Roll: -28.44 degrees, Pitch: -15.76 degrees",,,
00:50.3,"Roll: -26.76 degrees, Pitch: -16.12 degrees",,,
00:50.3,"Roll: -25.91 degrees, Pitch: -15.44 degrees",,,
00:50.3,"Roll: -26.72 degrees, Pitch: -16.14 degrees",,,
00:50.3,"Roll: -26.55 degrees, Pitch: -15.59 degrees",,,
00:50.3,"Roll: -26.62 degrees, Pitch: -15.54 degrees",,,
00:50.3,"Roll: -25.10 degrees, Pitch: -15.85 degrees",,,
00:50.3,"Roll: -24.59 degrees, Pitch: -16.09 degrees",,,
00:50.3,"Roll: -24.44 degrees, Pitch: -16.12 degrees",,,
00:50.3,"Roll: -23.60 degrees, Pitch: -16.75 degrees",,,
00:50.4,"Roll: -23.76 degrees, Pitch: -18.30 degrees",,,
00:50.4,"Roll: -24.08 degrees, Pitch: -16.07 degrees",,,
00:50.4,"Roll: -24.29 degrees, Pitch: -16.00 degrees",,,
00:50.4,"Roll: -25.02 degrees, Pitch: -15.15 degrees",,,
00:50.4,"Roll: -24.08 degrees, Pitch: -16.15 degrees",,,
00:50.4,"Roll: -24.16 degrees, Pitch: -15.48 degrees",,,
00:50.4,"Roll: -22.93 degrees, Pitch: -15.87 degrees",,,
00:50.4,"Roll: -23.73 degrees, Pitch: -17.13 degrees",,,
00:50.4,"Roll: -24.75 degrees, Pitch: -16.68 degrees",,,
00:50.5,"Roll: -23.89 degrees, Pitch: -16.40 degrees",,,
00:50.5,"Roll: -24.64 degrees, Pitch: -16.80 degrees",,,
00:50.5,"Roll: -22.07 degrees, Pitch: -17.05 degrees",,,
00:50.5,"Roll: -22.44 degrees, Pitch: -16.98 degrees",,,
00:50.5,"Roll: -22.35 degrees, Pitch: -15.91 degrees",,,
00:50.5,"Roll: -22.02 degrees, Pitch: -15.72 degrees",,,
00:50.5,"Roll: -22.13 degrees, Pitch: -15.65 degrees",,,
00:50.5,"Roll: -22.16 degrees, Pitch: -15.42 degrees",,,
00:50.5,"Roll: -22.06 degrees, Pitch: -15.85 degrees",,,
00:50.6,"Roll: -21.67 degrees, Pitch: -16.15 degrees",,,
00:50.6,"Roll: -20.24 degrees, Pitch: -16.14 degrees",,,
00:50.6,"Roll: -21.55 degrees, Pitch: -16.75 degrees",,,
00:50.6,"Roll: -21.98 degrees, Pitch: -16.42 degrees",,,
00:50.6,"Roll: -21.01 degrees, Pitch: -16.46 degrees",,,
00:50.6,"Roll: -20.86 degrees, Pitch: -15.78 degrees",,,
00:50.6,"Roll: -20.11 degrees, Pitch: -15.42 degrees",,,
00:50.6,"Roll: -20.42 degrees, Pitch: -14.72 degrees",,,
00:50.6,"Roll: -20.23 degrees, Pitch: -14.56 degrees",,,
00:50.6,"Roll: -20.79 degrees, Pitch: -14.84 degrees",,,
00:50.7,"Roll: -19.91 degrees, Pitch: -14.56 degrees",,,
00:50.7,"Roll: -19.80 degrees, Pitch: -14.94 degrees",,,
00:50.7,"Roll: -19.80 degrees, Pitch: -13.95 degrees",,,
00:50.7,"Roll: -19.42 degrees, Pitch: -14.27 degrees",,,
00:50.7,"Roll: -19.78 degrees, Pitch: -15.57 degrees",,,
00:50.7,"Roll: -20.05 degrees, Pitch: -15.16 degrees",,,
00:50.7,"Roll: -19.42 degrees, Pitch: -15.73 degrees",,,
00:50.7,"Roll: -19.61 degrees, Pitch: -15.33 degrees",,,
00:50.7,"Roll: -19.62 degrees, Pitch: -15.96 degrees",,,
00:50.8,"Roll: -19.59 degrees, Pitch: -14.06 degrees",,,
00:50.8,"Roll: -19.98 degrees, Pitch: -14.73 degrees",,,
00:50.8,"Roll: -19.60 degrees, Pitch: -13.87 degrees",,,
00:50.8,"Roll: -19.40 degrees, Pitch: -14.34 degrees",,,
00:50.8,"Roll: -18.36 degrees, Pitch: -14.96 degrees",,,
00:50.8,"Roll: -17.84 degrees, Pitch: -15.40 degrees",,,
00:50.8,"Roll: -18.59 degrees, Pitch: -14.79 degrees",,,
00:50.8,"Roll: -18.44 degrees, Pitch: -15.10 degrees",,,
00:50.8,"Roll: -17.91 degrees, Pitch: -16.10 degrees",,,
00:50.9,"Roll: -17.22 degrees, Pitch: -15.66 degrees",,,
00:50.9,"Roll: -16.48 degrees, Pitch: -15.48 degrees",,,
00:50.9,"Roll: -16.89 degrees, Pitch: -15.41 degrees",,,
00:50.9,"Roll: -16.09 degrees, Pitch: -15.14 degrees",,,
00:50.9,"Roll: -16.81 degrees, Pitch: -15.11 degrees",,,
00:50.9,"Roll: -17.27 degrees, Pitch: -15.54 degrees",,,
00:50.9,"Roll: -17.16 degrees, Pitch: -14.97 degrees",,,
00:50.9,"Roll: -16.92 degrees, Pitch: -15.63 degrees",,,
00:50.9,"Roll: -15.89 degrees, Pitch: -15.43 degrees",,,
00:51.0,"Roll: -15.55 degrees, Pitch: -15.23 degrees",,,
00:51.0,"Roll: -16.28 degrees, Pitch: -14.68 degrees",,,
00:51.0,"Roll: -16.15 degrees, Pitch: -15.11 degrees",,,
00:51.0,"Roll: -16.10 degrees, Pitch: -15.38 degrees",,,
00:51.0,"Roll: -16.49 degrees, Pitch: -15.37 degrees",,,
00:51.0,"Roll: -16.68 degrees, Pitch: -15.37 degrees",,,
00:51.0,"Roll: -16.95 degrees, Pitch: -15.82 degrees",,,
00:51.0,"Roll: -16.89 degrees, Pitch: -14.75 degrees",,,
00:51.0,"Roll: -16.62 degrees, Pitch: -15.34 degrees",,,
00:51.1,"Roll: -16.03 degrees, Pitch: -15.00 degrees",,,
00:51.1,"Roll: -15.67 degrees, Pitch: -15.78 degrees",,,
00:51.1,"Roll: -15.46 degrees, Pitch: -15.35 degrees",,,
00:51.1,"Roll: -15.10 degrees, Pitch: -15.12 degrees",,,
00:51.1,"Roll: -14.74 degrees, Pitch: -15.45 degrees",,,
00:51.1,"Roll: -14.86 degrees, Pitch: -14.55 degrees",,,
00:51.1,"Roll: -15.18 degrees, Pitch: -15.60 degrees",,,
00:51.1,"Roll: -15.70 degrees, Pitch: -16.09 degrees",,,
00:51.1,"Roll: -15.55 degrees, Pitch: -15.55 degrees",,,
00:51.2,"Roll: -16.06 degrees, Pitch: -15.95 degrees",,,
00:51.2,"Roll: -16.10 degrees, Pitch: -14.89 degrees",,,
00:51.2,"Roll: -16.56 degrees, Pitch: -15.22 degrees",,,
00:51.2,"Roll: -15.45 degrees, Pitch: -15.96 degrees",,,
00:51.2,"Roll: -15.87 degrees, Pitch: -15.21 degrees",,,
00:51.2,"Roll: -14.96 degrees, Pitch: -15.65 degrees",,,
00:51.2,"Roll: -14.88 degrees, Pitch: -16.14 degrees",,,
00:51.2,"Roll: -15.11 degrees, Pitch: -15.45 degrees",,,
00:51.2,"Roll: -16.03 degrees, Pitch: -15.20 degrees",,,
00:51.3,"Roll: -15.46 degrees, Pitch: -15.77 degrees",,,
00:51.3,"Roll: -15.65 degrees, Pitch: -15.70 degrees",,,
00:51.3,"Roll: -15.90 degrees, Pitch: -15.72 degrees",,,
00:51.3,"Roll: -15.62 degrees, Pitch: -15.43 degrees",,,
00:51.3,"Roll: -15.83 degrees, Pitch: -15.47 degrees",,,
00:51.3,"Roll: -15.99 degrees, Pitch: -15.01 degrees",,,
00:51.3,"Roll: -15.89 degrees, Pitch: -15.73 degrees",,,
00:51.3,"Roll: -15.53 degrees, Pitch: -15.84 degrees",,,
00:51.3,"Roll: -15.87 degrees, Pitch: -15.71 degrees",,,
00:51.4,"Roll: -15.35 degrees, Pitch: -15.27 degrees",,,
00:51.4,"Roll: -14.70 degrees, Pitch: -15.80 degrees",,,
00:51.4,"Roll: -15.03 degrees, Pitch: -15.87 degrees",,,
00:51.4,"Roll: -15.13 degrees, Pitch: -15.61 degrees",,,
00:51.4,"Roll: -14.59 degrees, Pitch: -16.05 degrees",,,
00:51.4,"Roll: -14.89 degrees, Pitch: -15.77 degrees",,,
00:51.4,"Roll: -15.43 degrees, Pitch: -15.88 degrees",,,
00:51.4,"Roll: -15.66 degrees, Pitch: -15.35 degrees",,,
00:51.4,"Roll: -15.38 degrees, Pitch: -15.44 degrees",,,
00:51.5,"Roll: -14.92 degrees, Pitch: -14.93 degrees",,,
00:51.5,"Roll: -15.26 degrees, Pitch: -15.59 degrees",,,
00:51.5,"Roll: -14.98 degrees, Pitch: -15.83 degrees",,,
00:51.5,"Roll: -15.11 degrees, Pitch: -15.50 degrees",,,
00:51.5,"Roll: -15.30 degrees, Pitch: -16.31 degrees",,,
00:51.5,"Roll: -15.17 degrees, Pitch: -15.45 degrees",,,
00:51.5,"Roll: -15.60 degrees, Pitch: -15.64 degrees",,,
00:51.5,"Roll: -15.17 degrees, Pitch: -15.53 degrees",,,
00:51.5,"Roll: -15.62 degrees, Pitch: -15.74 degrees",,,
00:51.6,"Roll: -15.38 degrees, Pitch: -15.59 degrees",,,
00:51.6,"Roll: -15.85 degrees, Pitch: -15.46 degrees",,,
00:51.6,"Roll: -15.08 degrees, Pitch: -15.91 degrees",,,
00:51.6,"Roll: -15.41 degrees, Pitch: -15.80 degrees",,,
00:51.6,"Roll: -15.44 degrees, Pitch: -15.63 degrees",,,
00:51.6,"Roll: -15.03 degrees, Pitch: -16.15 degrees",,,
00:51.6,"Roll: -15.72 degrees, Pitch: -15.87 degrees",,,
00:51.6,"Roll: -15.77 degrees, Pitch: -15.37 degrees",,,
00:51.6,"Roll: -15.48 degrees, Pitch: -15.65 degrees",,,
00:51.7,"Roll: -14.95 degrees, Pitch: -15.93 degrees",,,
00:51.7,"Roll: -14.61 degrees, Pitch: -15.47 degrees",,,
00:51.7,"Roll: -14.65 degrees, Pitch: -15.63 degrees",,,
00:51.7,"Roll: -14.91 degrees, Pitch: -15.83 degrees",,,
00:51.7,"Roll: -15.07 degrees, Pitch: -15.89 degrees",,,
00:51.7,"Roll: -15.69 degrees, Pitch: -15.99 degrees",,,
00:51.7,"Roll: -15.57 degrees, Pitch: -16.01 degrees",,,
00:51.7,"Roll: -15.40 degrees, Pitch: -16.19 degrees",,,
00:51.7,"Roll: -15.75 degrees, Pitch: -16.05 degrees",,,
00:51.7,"Roll: -15.26 degrees, Pitch: -16.15 degrees",,,
00:51.8,"Roll: -15.62 degrees, Pitch: -15.95 degrees",,,
00:51.8,"Roll: -15.94 degrees, Pitch: -15.84 degrees",,,
00:51.8,"Roll: -15.72 degrees, Pitch: -16.02 degrees",,,
00:51.8,"Roll: -15.50 degrees, Pitch: -16.48 degrees",,,
00:51.8,"Roll: -15.55 degrees, Pitch: -16.37 degrees",,,
00:51.8,"Roll: -15.36 degrees, Pitch: -15.67 degrees",,,
00:51.8,"Roll: -15.13 degrees, Pitch: -15.89 degrees",,,
00:51.8,"Roll: -14.89 degrees, Pitch: -15.84 degrees",,,
00:51.8,"Roll: -15.49 degrees, Pitch: -16.20 degrees",,,
00:51.9,"Roll: -15.11 degrees, Pitch: -16.61 degrees",,,
00:51.9,"Roll: -15.42 degrees, Pitch: -16.45 degrees",,,
00:51.9,"Roll: -15.40 degrees, Pitch: -16.55 degrees",,,
00:51.9,"Roll: -15.36 degrees, Pitch: -16.29 degrees",,,
00:51.9,"Roll: -15.76 degrees, Pitch: -16.35 degrees",,,
00:51.9,"Roll: -15.48 degrees, Pitch: -16.66 degrees",,,
00:51.9,"Roll: -15.32 degrees, Pitch: -15.64 degrees",,,
00:51.9,"Roll: -15.57 degrees, Pitch: -16.33 degrees",,,
00:51.9,"Roll: -15.42 degrees, Pitch: -15.38 degrees",,,
00:52.0,"Roll: -15.58 degrees, Pitch: -15.94 degrees",,,
00:52.0,"Roll: -15.49 degrees, Pitch: -16.28 degrees",,,
00:52.0,"Roll: -15.91 degrees, Pitch: -16.30 degrees",,,
00:52.0,"Roll: -15.31 degrees, Pitch: -16.04 degrees",,,
00:52.0,"Roll: -15.26 degrees, Pitch: -16.06 degrees",,,
00:52.0,"Roll: -15.27 degrees, Pitch: -16.40 degrees",,,
00:52.0,"Roll: -15.35 degrees, Pitch: -16.45 degrees",,,
00:52.0,"Roll: -15.62 degrees, Pitch: -17.20 degrees",,,
00:52.0,"Roll: -15.27 degrees, Pitch: -16.50 degrees",,,
00:52.1,"Roll: -15.44 degrees, Pitch: -16.47 degrees",,,
00:52.1,"Roll: -15.42 degrees, Pitch: -16.15 degrees",,,
00:52.1,"Roll: -15.52 degrees, Pitch: -16.12 degrees",,,
00:52.1,"Roll: -15.46 degrees, Pitch: -16.30 degrees",,,
00:52.1,"Roll: -15.24 degrees, Pitch: -16.43 degrees",,,
00:52.1,"Roll: -15.28 degrees, Pitch: -16.84 degrees",,,
00:52.1,"Roll: -15.60 degrees, Pitch: -17.16 degrees",,,
00:52.1,"Roll: -15.25 degrees, Pitch: -17.05 degrees",,,
00:52.1,"Roll: -15.06 degrees, Pitch: -16.68 degrees",,,
00:52.2,"Roll: -15.33 degrees, Pitch: -16.01 degrees",,,
00:52.2,"Roll: -15.59 degrees, Pitch: -16.60 degrees",,,
00:52.2,"Roll: -15.70 degrees, Pitch: -17.17 degrees",,,
00:52.2,"Roll: -15.17 degrees, Pitch: -15.40 degrees",,,
00:52.2,"Roll: -15.66 degrees, Pitch: -16.64 degrees",,,
00:52.2,"Roll: -15.56 degrees, Pitch: -16.81 degrees",,,
00:52.2,"Roll: -15.21 degrees, Pitch: -16.91 degrees",,,
00:52.2,"Roll: -15.44 degrees, Pitch: -17.32 degrees",,,
00:52.2,"Roll: -15.71 degrees, Pitch: -17.22 degrees",,,
00:52.3,"Roll: -15.52 degrees, Pitch: -17.17 degrees",,,
00:52.3,"Roll: -15.61 degrees, Pitch: -16.98 degrees",,,
00:52.3,"Roll: -15.42 degrees, Pitch: -17.67 degrees",,,
00:52.3,"Roll: -15.40 degrees, Pitch: -17.12 degrees",,,
00:52.3,"Roll: -14.76 degrees, Pitch: -17.50 degrees",,,
00:52.3,"Roll: -15.28 degrees, Pitch: -17.28 degrees",,,
00:52.3,"Roll: -15.56 degrees, Pitch: -17.18 degrees",,,
00:52.3,"Roll: -15.32 degrees, Pitch: -16.84 degrees",,,
00:52.3,"Roll: -14.91 degrees, Pitch: -17.17 degrees",,,
00:52.4,"Roll: -15.49 degrees, Pitch: -17.05 degrees",,,
00:52.4,"Roll: -15.73 degrees, Pitch: -17.27 degrees",,,
00:52.4,"Roll: -15.37 degrees, Pitch: -16.77 degrees",,,
00:52.4,"Roll: -15.12 degrees, Pitch: -16.71 degrees",,,
00:52.4,"Roll: -15.65 degrees, Pitch: -17.02 degrees",,,
00:52.4,"Roll: -15.72 degrees, Pitch: -17.00 degrees",,,
00:52.4,"Roll: -15.35 degrees, Pitch: -17.15 degrees",,,
00:52.4,"Roll: -15.20 degrees, Pitch: -17.34 degrees",,,
00:52.4,"Roll: -15.56 degrees, Pitch: -17.20 degrees",,,
00:52.5,"Roll: -16.11 degrees, Pitch: -17.60 degrees",,,
00:52.5,"Roll: -15.72 degrees, Pitch: -17.83 degrees",,,
00:52.5,"Roll: -15.26 degrees, Pitch: -17.60 degrees",,,
00:52.5,"Roll: -14.86 degrees, Pitch: -17.22 degrees",,,
00:52.5,"Roll: -15.40 degrees, Pitch: -17.24 degrees",,,
00:52.5,"Roll: -15.66 degrees, Pitch: -16.89 degrees",,,
00:52.5,"Roll: -15.77 degrees, Pitch: -17.39 degrees",,,
00:52.5,"Roll: -15.54 degrees, Pitch: -17.25 degrees",,,
00:52.5,"Roll: -15.33 degrees, Pitch: -17.34 degrees",,,
00:52.6,"Roll: -15.04 degrees, Pitch: -17.42 degrees",,,
00:52.6,"Roll: -14.82 degrees, Pitch: -17.38 degrees",,,
00:52.6,"Roll: -15.53 degrees, Pitch: -17.01 degrees",,,
00:52.6,"Roll: -16.02 degrees, Pitch: -16.67 degrees",,,
00:52.6,"Roll: -15.50 degrees, Pitch: -17.06 degrees",,,
00:52.6,"Roll: -15.23 degrees, Pitch: -17.39 degrees",,,
00:52.6,"Roll: -15.27 degrees, Pitch: -17.51 degrees",,,
00:52.6,"Roll: -15.60 degrees, Pitch: -17.45 degrees",,,
00:52.6,"Roll: -15.97 degrees, Pitch: -17.81 degrees",,,
00:52.7,"Roll: -16.12 degrees, Pitch: -17.99 degrees",,,
