Timestamp,"Data
"
37:17.9,"Roll: -16.36 degrees, Pitch: -13.29 degrees"
37:18.0,"Roll: -14.94 degrees, Pitch: -15.89 degrees"
37:18.0,"Roll: -17.73 degrees, Pitch: -12.49 degrees"
37:18.0,"Roll: -18.60 degrees, Pitch: -12.44 degrees"
37:18.0,"Roll: -17.17 degrees, Pitch: -12.42 degrees"
37:18.0,"Roll: -16.51 degrees, Pitch: -12.76 degrees"
37:18.0,"Roll: -16.85 degrees, Pitch: -13.97 degrees"
37:18.0,"Roll: -17.72 degrees, Pitch: -13.31 degrees"
37:18.0,"Roll: -17.97 degrees, Pitch: -13.19 degrees"
37:18.0,"Roll: -17.58 degrees, Pitch: -12.67 degrees"
37:18.0,"Roll: -17.49 degrees, Pitch: -13.33 degrees"
37:18.1,"Roll: -17.13 degrees, Pitch: -13.29 degrees"
37:18.1,"Roll: -17.38 degrees, Pitch: -12.71 degrees"
37:18.1,"Roll: -17.51 degrees, Pitch: -12.72 degrees"
37:18.1,"Roll: -17.55 degrees, Pitch: -13.33 degrees"
37:18.1,"Roll: -17.82 degrees, Pitch: -13.41 degrees"
37:18.1,"Roll: -17.48 degrees, Pitch: -13.30 degrees"
37:18.1,"Roll: -17.15 degrees, Pitch: -13.28 degrees"
37:18.1,"Roll: -16.81 degrees, Pitch: -13.28 degrees"
37:18.1,"Roll: -17.02 degrees, Pitch: -13.01 degrees"
37:18.2,"Roll: -16.66 degrees, Pitch: -13.47 degrees"
37:18.2,"Roll: -16.78 degrees, Pitch: -14.19 degrees"
37:18.2,"Roll: -16.65 degrees, Pitch: -13.30 degrees"
37:18.2,"Roll: -16.95 degrees, Pitch: -13.82 degrees"
37:18.2,"Roll: -16.94 degrees, Pitch: -13.93 degrees"
37:18.2,"Roll: -17.02 degrees, Pitch: -14.04 degrees"
37:18.2,"Roll: -17.27 degrees, Pitch: -13.57 degrees"
37:18.2,"Roll: -17.26 degrees, Pitch: -13.10 degrees"
37:18.2,"Roll: -17.45 degrees, Pitch: -12.65 degrees"
37:18.3,"Roll: -17.00 degrees, Pitch: -12.80 degrees"
37:18.3,"Roll: -17.20 degrees, Pitch: -13.37 degrees"
37:18.3,"Roll: -16.51 degrees, Pitch: -13.03 degrees"
37:18.3,"Roll: -17.25 degrees, Pitch: -13.10 degrees"
37:18.3,"Roll: -17.58 degrees, Pitch: -13.04 degrees"
37:18.3,"Roll: -18.02 degrees, Pitch: -13.24 degrees"
37:18.3,"Roll: -18.08 degrees, Pitch: -13.69 degrees"
37:18.3,"Roll: -18.27 degrees, Pitch: -13.63 degrees"
37:18.3,"Roll: -18.41 degrees, Pitch: -13.58 degrees"
37:18.4,"Roll: -18.54 degrees, Pitch: -13.82 degrees"
37:18.4,"Roll: -17.90 degrees, Pitch: -14.53 degrees"
37:18.4,"Roll: -17.33 degrees, Pitch: -15.05 degrees"
37:18.4,"Roll: -17.52 degrees, Pitch: -14.69 degrees"
37:18.4,"Roll: -18.02 degrees, Pitch: -14.46 degrees"
37:18.4,"Roll: -18.67 degrees, Pitch: -13.28 degrees"
37:18.4,"Roll: -18.08 degrees, Pitch: -14.60 degrees"
37:18.4,"Roll: -17.69 degrees, Pitch: -13.68 degrees"
37:18.4,"Roll: -17.81 degrees, Pitch: -12.42 degrees"
37:18.5,"Roll: -18.15 degrees, Pitch: -13.81 degrees"
37:18.5,"Roll: -18.53 degrees, Pitch: -13.77 degrees"
37:18.5,"Roll: -18.47 degrees, Pitch: -12.74 degrees"
37:18.5,"Roll: -18.64 degrees, Pitch: -12.52 degrees"
37:18.5,"Roll: -18.24 degrees, Pitch: -13.04 degrees"
37:18.5,"Roll: -18.13 degrees, Pitch: -12.84 degrees"
37:18.5,"Roll: -18.22 degrees, Pitch: -12.59 degrees"
37:18.5,"Roll: -18.03 degrees, Pitch: -13.03 degrees"
37:18.5,"Roll: -17.85 degrees, Pitch: -13.04 degrees"
37:18.6,"Roll: -18.18 degrees, Pitch: -13.43 degrees"
37:18.6,"Roll: -18.56 degrees, Pitch: -13.25 degrees"
37:18.6,"Roll: -18.82 degrees, Pitch: -13.50 degrees"
37:18.6,"Roll: -18.29 degrees, Pitch: -13.25 degrees"
37:18.6,"Roll: -18.12 degrees, Pitch: -13.16 degrees"
37:18.6,"Roll: -18.51 degrees, Pitch: -13.19 degrees"
37:18.6,"Roll: -18.98 degrees, Pitch: -13.60 degrees"
37:18.6,"Roll: -19.41 degrees, Pitch: -12.81 degrees"
37:18.6,"Roll: -19.29 degrees, Pitch: -12.51 degrees"
37:18.7,"Roll: -19.63 degrees, Pitch: -12.95 degrees"
37:18.7,"Roll: -19.01 degrees, Pitch: -12.87 degrees"
37:18.7,"Roll: -19.20 degrees, Pitch: -12.87 degrees"
37:18.7,"Roll: -19.08 degrees, Pitch: -13.42 degrees"
37:18.7,"Roll: -18.57 degrees, Pitch: -13.40 degrees"
37:18.7,"Roll: -19.03 degrees, Pitch: -13.59 degrees"
37:18.7,"Roll: -18.90 degrees, Pitch: -13.41 degrees"
37:18.7,"Roll: -18.84 degrees, Pitch: -13.28 degrees"
37:18.7,"Roll: -19.44 degrees, Pitch: -13.45 degrees"
37:18.8,"Roll: -18.78 degrees, Pitch: -12.66 degrees"
37:18.8,"Roll: -19.76 degrees, Pitch: -12.22 degrees"
37:18.8,"Roll: -19.54 degrees, Pitch: -12.85 degrees"
37:18.8,"Roll: -19.66 degrees, Pitch: -12.44 degrees"
37:18.8,"Roll: -19.67 degrees, Pitch: -12.87 degrees"
37:18.8,"Roll: -19.79 degrees, Pitch: -12.60 degrees"
37:18.8,"Roll: -20.10 degrees, Pitch: -12.59 degrees"
37:18.8,"Roll: -19.88 degrees, Pitch: -12.80 degrees"
37:18.8,"Roll: -20.26 degrees, Pitch: -12.81 degrees"
37:18.9,"Roll: -20.30 degrees, Pitch: -12.63 degrees"
37:18.9,"Roll: -20.00 degrees, Pitch: -12.30 degrees"
37:18.9,"Roll: -20.30 degrees, Pitch: -12.83 degrees"
37:18.9,"Roll: -20.09 degrees, Pitch: -12.82 degrees"
37:18.9,"Roll: -20.05 degrees, Pitch: -13.05 degrees"
37:18.9,"Roll: -20.41 degrees, Pitch: -12.91 degrees"
37:18.9,"Roll: -20.07 degrees, Pitch: -12.47 degrees"
37:18.9,"Roll: -19.84 degrees, Pitch: -12.64 degrees"
37:18.9,"Roll: -19.90 degrees, Pitch: -12.68 degrees"
37:19.0,"Roll: -19.76 degrees, Pitch: -12.62 degrees"
37:19.0,"Roll: -19.67 degrees, Pitch: -12.00 degrees"
37:19.0,"Roll: -19.57 degrees, Pitch: -12.55 degrees"
37:19.0,"Roll: -19.48 degrees, Pitch: -13.17 degrees"
37:19.0,"Roll: -19.49 degrees, Pitch: -12.73 degrees"
37:19.0,"Roll: -19.72 degrees, Pitch: -12.52 degrees"
37:19.0,"Roll: -20.01 degrees, Pitch: -12.81 degrees"
37:19.0,"Roll: -19.31 degrees, Pitch: -12.12 degrees"
37:19.0,"Roll: -18.92 degrees, Pitch: -12.73 degrees"
37:19.1,"Roll: -19.67 degrees, Pitch: -12.92 degrees"
37:19.1,"Roll: -20.18 degrees, Pitch: -12.41 degrees"
37:19.1,"Roll: -20.44 degrees, Pitch: -12.59 degrees"
37:19.1,"Roll: -20.14 degrees, Pitch: -13.01 degrees"
37:19.1,"Roll: -19.66 degrees, Pitch: -12.63 degrees"
37:19.1,"Roll: -19.87 degrees, Pitch: -12.57 degrees"
37:19.1,"Roll: -19.66 degrees, Pitch: -12.24 degrees"
37:19.1,"Roll: -20.40 degrees, Pitch: -12.22 degrees"
37:19.1,"Roll: -20.98 degrees, Pitch: -12.06 degrees"
37:19.1,"Roll: -20.57 degrees, Pitch: -12.32 degrees"
37:19.2,"Roll: -20.31 degrees, Pitch: -12.28 degrees"
37:19.2,"Roll: -20.54 degrees, Pitch: -11.91 degrees"
37:19.2,"Roll: -20.98 degrees, Pitch: -11.97 degrees"
37:19.2,"Roll: -20.57 degrees, Pitch: -12.11 degrees"
37:19.2,"Roll: -21.13 degrees, Pitch: -12.10 degrees"
37:19.2,"Roll: -20.54 degrees, Pitch: -11.91 degrees"
37:19.2,"Roll: -20.72 degrees, Pitch: -11.98 degrees"
37:19.2,"Roll: -20.73 degrees, Pitch: -12.79 degrees"
37:19.2,"Roll: -20.33 degrees, Pitch: -13.02 degrees"
37:19.3,"Roll: -20.91 degrees, Pitch: -12.42 degrees"
37:19.3,"Roll: -21.05 degrees, Pitch: -12.45 degrees"
37:19.3,"Roll: -20.11 degrees, Pitch: -12.67 degrees"
37:19.3,"Roll: -19.94 degrees, Pitch: -12.42 degrees"
37:19.3,"Roll: -20.30 degrees, Pitch: -12.46 degrees"
37:19.3,"Roll: -20.30 degrees, Pitch: -12.18 degrees"
37:19.3,"Roll: -20.43 degrees, Pitch: -11.90 degrees"
37:19.3,"Roll: -20.52 degrees, Pitch: -12.24 degrees"
37:19.3,"Roll: -19.70 degrees, Pitch: -12.56 degrees"
37:19.4,"Roll: -19.87 degrees, Pitch: -12.51 degrees"
37:19.4,"Roll: -20.70 degrees, Pitch: -12.29 degrees"
37:19.4,"Roll: -20.39 degrees, Pitch: -12.50 degrees"
37:19.4,"Roll: -20.39 degrees, Pitch: -12.14 degrees"
37:19.4,"Roll: -20.32 degrees, Pitch: -12.16 degrees"
37:19.4,"Roll: -20.17 degrees, Pitch: -12.22 degrees"
37:19.4,"Roll: -20.40 degrees, Pitch: -13.07 degrees"
37:19.4,"Roll: -20.40 degrees, Pitch: -12.54 degrees"
37:19.4,"Roll: -20.58 degrees, Pitch: -12.78 degrees"
37:19.5,"Roll: -20.11 degrees, Pitch: -13.20 degrees"
37:19.5,"Roll: -20.09 degrees, Pitch: -13.30 degrees"
37:19.5,"Roll: -20.76 degrees, Pitch: -13.12 degrees"
37:19.5,"Roll: -20.62 degrees, Pitch: -13.07 degrees"
37:19.5,"Roll: -20.30 degrees, Pitch: -13.22 degrees"
37:19.5,"Roll: -19.96 degrees, Pitch: -13.17 degrees"
37:19.5,"Roll: -20.59 degrees, Pitch: -13.20 degrees"
37:19.5,"Roll: -20.23 degrees, Pitch: -12.56 degrees"
37:19.5,"Roll: -20.04 degrees, Pitch: -12.47 degrees"
37:19.6,"Roll: -20.57 degrees, Pitch: -12.65 degrees"
37:19.6,"Roll: -20.22 degrees, Pitch: -13.04 degrees"
37:19.6,"Roll: -20.49 degrees, Pitch: -12.12 degrees"
37:19.6,"Roll: -20.32 degrees, Pitch: -12.93 degrees"
37:19.6,"Roll: -20.90 degrees, Pitch: -12.82 degrees"
37:19.6,"Roll: -20.96 degrees, Pitch: -12.45 degrees"
37:19.6,"Roll: -20.60 degrees, Pitch: -13.14 degrees"
37:19.6,"Roll: -20.75 degrees, Pitch: -13.16 degrees"
37:19.6,"Roll: -20.45 degrees, Pitch: -13.19 degrees"
37:19.7,"Roll: -20.54 degrees, Pitch: -13.33 degrees"
37:19.7,"Roll: -20.79 degrees, Pitch: -12.86 degrees"
37:19.7,"Roll: -20.39 degrees, Pitch: -12.79 degrees"
37:19.7,"Roll: -20.50 degrees, Pitch: -12.51 degrees"
37:19.7,"Roll: -20.82 degrees, Pitch: -12.53 degrees"
37:19.7,"Roll: -20.81 degrees, Pitch: -12.91 degrees"
37:19.7,"Roll: -20.35 degrees, Pitch: -13.41 degrees"
37:19.7,"Roll: -20.59 degrees, Pitch: -12.99 degrees"
37:19.7,"Roll: -21.22 degrees, Pitch: -12.71 degrees"
37:19.8,"Roll: -20.62 degrees, Pitch: -12.79 degrees"
37:19.8,"Roll: -20.41 degrees, Pitch: -12.77 degrees"
37:19.8,"Roll: -20.19 degrees, Pitch: -13.09 degrees"
37:19.8,"Roll: -20.90 degrees, Pitch: -13.29 degrees"
37:19.8,"Roll: -20.87 degrees, Pitch: -12.65 degrees"
37:19.8,"Roll: -20.57 degrees, Pitch: -13.21 degrees"
37:19.8,"Roll: -20.36 degrees, Pitch: -12.83 degrees"
37:19.8,"Roll: -20.58 degrees, Pitch: -12.58 degrees"
37:19.8,"Roll: -20.91 degrees, Pitch: -12.80 degrees"
37:19.9,"Roll: -20.37 degrees, Pitch: -12.78 degrees"
37:19.9,"Roll: -19.89 degrees, Pitch: -13.32 degrees"
37:19.9,"Roll: -20.27 degrees, Pitch: -13.06 degrees"
37:19.9,"Roll: -20.73 degrees, Pitch: -12.96 degrees"
37:19.9,"Roll: -20.59 degrees, Pitch: -13.06 degrees"
37:19.9,"Roll: -20.77 degrees, Pitch: -13.26 degrees"
37:19.9,"Roll: -20.67 degrees, Pitch: -13.07 degrees"
37:19.9,"Roll: -20.45 degrees, Pitch: -13.27 degrees"
37:19.9,"Roll: -20.34 degrees, Pitch: -12.78 degrees"
37:20.0,"Roll: -20.06 degrees, Pitch: -13.16 degrees"
37:20.0,"Roll: -20.62 degrees, Pitch: -13.70 degrees"
37:20.0,"Roll: -20.37 degrees, Pitch: -13.46 degrees"
37:20.0,"Roll: -20.82 degrees, Pitch: -13.32 degrees"
37:20.0,"Roll: -20.50 degrees, Pitch: -13.18 degrees"
37:20.0,"Roll: -20.57 degrees, Pitch: -13.23 degrees"
37:20.0,"Roll: -20.67 degrees, Pitch: -13.29 degrees"
37:20.0,"Roll: -21.10 degrees, Pitch: -12.89 degrees"
37:20.0,"Roll: -20.86 degrees, Pitch: -13.22 degrees"
37:20.1,"Roll: -21.18 degrees, Pitch: -13.10 degrees"
37:20.1,"Roll: -20.80 degrees, Pitch: -12.67 degrees"
37:20.1,"Roll: -20.27 degrees, Pitch: -13.08 degrees"
37:20.1,"Roll: -20.82 degrees, Pitch: -12.97 degrees"
37:20.1,"Roll: -20.73 degrees, Pitch: -13.11 degrees"
37:20.1,"Roll: -20.83 degrees, Pitch: -12.79 degrees"
37:20.1,"Roll: -20.23 degrees, Pitch: -13.19 degrees"
37:20.1,"Roll: -20.45 degrees, Pitch: -13.22 degrees"
37:20.1,"Roll: -20.58 degrees, Pitch: -12.66 degrees"
37:20.2,"Roll: -20.67 degrees, Pitch: -13.08 degrees"
37:20.2,"Roll: -20.62 degrees, Pitch: -12.70 degrees"
37:20.2,"Roll: -20.96 degrees, Pitch: -13.10 degrees"
37:20.2,"Roll: -21.15 degrees, Pitch: -12.99 degrees"
37:20.2,"Roll: -21.56 degrees, Pitch: -13.83 degrees"
37:20.2,"Roll: -21.26 degrees, Pitch: -13.18 degrees"
37:20.2,"Roll: -21.07 degrees, Pitch: -13.18 degrees"
37:20.2,"Roll: -20.90 degrees, Pitch: -12.93 degrees"
37:20.2,"Roll: -21.15 degrees, Pitch: -13.50 degrees"
37:20.2,"Roll: -21.38 degrees, Pitch: -13.14 degrees"
37:20.3,"Roll: -21.44 degrees, Pitch: -12.71 degrees"
37:20.3,"Roll: -21.35 degrees, Pitch: -12.82 degrees"
37:20.3,"Roll: -21.22 degrees, Pitch: -13.01 degrees"
37:20.3,"Roll: -21.29 degrees, Pitch: -13.10 degrees"
37:20.3,"Roll: -21.22 degrees, Pitch: -13.14 degrees"
37:20.3,"Roll: -21.59 degrees, Pitch: -13.53 degrees"
37:20.3,"Roll: -20.58 degrees, Pitch: -13.53 degrees"
37:20.3,"Roll: -20.87 degrees, Pitch: -13.58 degrees"
37:20.3,"Roll: -20.79 degrees, Pitch: -13.48 degrees"
37:20.4,"Roll: -20.51 degrees, Pitch: -13.11 degrees"
37:20.4,"Roll: -20.73 degrees, Pitch: -13.21 degrees"
37:20.4,"Roll: -20.58 degrees, Pitch: -13.51 degrees"
37:20.4,"Roll: -20.98 degrees, Pitch: -12.99 degrees"
37:20.4,"Roll: -20.15 degrees, Pitch: -12.72 degrees"
37:20.4,"Roll: -20.59 degrees, Pitch: -12.61 degrees"
37:20.4,"Roll: -20.71 degrees, Pitch: -13.27 degrees"
37:20.4,"Roll: -20.34 degrees, Pitch: -13.26 degrees"
37:20.4,"Roll: -20.75 degrees, Pitch: -13.10 degrees"
37:20.5,"Roll: -20.57 degrees, Pitch: -13.44 degrees"
37:20.5,"Roll: -20.63 degrees, Pitch: -13.52 degrees"
37:20.5,"Roll: -20.56 degrees, Pitch: -13.55 degrees"
37:20.5,"Roll: -20.63 degrees, Pitch: -13.51 degrees"
37:20.5,"Roll: -20.79 degrees, Pitch: -12.81 degrees"
37:20.5,"Roll: -20.69 degrees, Pitch: -12.84 degrees"
37:20.5,"Roll: -20.34 degrees, Pitch: -12.91 degrees"
37:20.5,"Roll: -20.29 degrees, Pitch: -12.97 degrees"
37:20.5,"Roll: -20.48 degrees, Pitch: -13.17 degrees"
37:20.6,"Roll: -20.54 degrees, Pitch: -13.16 degrees"
37:20.6,"Roll: -20.75 degrees, Pitch: -13.47 degrees"
37:20.6,"Roll: -20.88 degrees, Pitch: -13.22 degrees"
37:20.6,"Roll: -20.63 degrees, Pitch: -13.25 degrees"
37:20.6,"Roll: -20.84 degrees, Pitch: -13.61 degrees"
37:20.6,"Roll: -20.91 degrees, Pitch: -13.70 degrees"
37:20.6,"Roll: -19.14 degrees, Pitch: -13.88 degrees"
37:20.6,"Roll: -20.82 degrees, Pitch: -13.00 degrees"
37:20.6,"Roll: -22.14 degrees, Pitch: -12.96 degrees"
37:20.7,"Roll: -21.51 degrees, Pitch: -12.57 degrees"
37:20.7,"Roll: -20.50 degrees, Pitch: -13.41 degrees"
37:20.7,"Roll: -20.47 degrees, Pitch: -12.86 degrees"
37:20.7,"Roll: -22.38 degrees, Pitch: -11.93 degrees"
37:20.7,"Roll: -23.21 degrees, Pitch: -11.74 degrees"
37:20.7,"Roll: -23.07 degrees, Pitch: -12.20 degrees"
37:20.7,"Roll: -23.42 degrees, Pitch: -12.08 degrees"
37:20.7,"Roll: -23.37 degrees, Pitch: -12.91 degrees"
37:20.7,"Roll: -24.13 degrees, Pitch: -13.10 degrees"
37:20.8,"Roll: -25.56 degrees, Pitch: -12.99 degrees"
37:20.8,"Roll: -27.32 degrees, Pitch: -13.41 degrees"
37:20.8,"Roll: -27.35 degrees, Pitch: -12.88 degrees"
37:20.8,"Roll: -27.17 degrees, Pitch: -12.70 degrees"
37:20.8,"Roll: -27.64 degrees, Pitch: -12.27 degrees"
37:20.8,"Roll: -27.92 degrees, Pitch: -11.86 degrees"
37:20.8,"Roll: -26.96 degrees, Pitch: -11.77 degrees"
37:20.8,"Roll: -27.03 degrees, Pitch: -12.19 degrees"
37:20.8,"Roll: -25.47 degrees, Pitch: -11.49 degrees"
37:20.9,"Roll: -22.93 degrees, Pitch: -10.90 degrees"
37:20.9,"Roll: -19.85 degrees, Pitch: -11.25 degrees"
37:20.9,"Roll: -17.47 degrees, Pitch: -8.52 degrees"
37:20.9,"Roll: -14.87 degrees, Pitch: -8.45 degrees"
37:20.9,"Roll: -10.83 degrees, Pitch: -8.01 degrees"
37:20.9,"Roll: -5.57 degrees, Pitch: -9.71 degrees"
37:20.9,"Roll: -0.72 degrees, Pitch: -12.58 degrees"
37:20.9,"Roll: 3.41 degrees, Pitch: -14.23 degrees"
37:20.9,"Roll: 7.90 degrees, Pitch: -15.49 degrees"
37:21.0,"Roll: 13.16 degrees, Pitch: -14.90 degrees"
37:21.0,"Roll: 18.92 degrees, Pitch: -16.23 degrees"
37:21.0,"Roll: 19.77 degrees, Pitch: -10.97 degrees"
37:21.0,"Roll: 32.12 degrees, Pitch: -10.96 degrees"
37:21.0,"Roll: 43.43 degrees, Pitch: -7.62 degrees"
37:21.1,"Notification sent: Angle 40 detected"
37:21.1,"Notification sent: Angle 50 detected"
37:21.4,"Roll: 38.03 degrees, Pitch: -13.05 degrees"
37:21.5,"Roll: 29.28 degrees, Pitch: -17.79 degrees"
37:21.5,"Roll: 23.68 degrees, Pitch: -15.11 degrees"
37:21.5,"Roll: 8.49 degrees, Pitch: -1.91 degrees"
37:21.5,"Roll: 2.90 degrees, Pitch: 2.77 degrees"
37:21.5,"Roll: 4.73 degrees, Pitch: 13.32 degrees"
37:21.5,"Roll: 2.33 degrees, Pitch: 5.40 degrees"
37:21.5,"Roll: 0.55 degrees, Pitch: -3.65 degrees"
37:21.5,"Roll: 0.49 degrees, Pitch: -13.49 degrees"
37:21.5,"Roll: -21.39 degrees, Pitch: -12.75 degrees"
37:21.6,"Roll: -22.82 degrees, Pitch: 4.12 degrees"
37:21.6,"Roll: -26.76 degrees, Pitch: -1.01 degrees"
37:21.6,"Roll: -31.01 degrees, Pitch: -11.71 degrees"
37:21.6,"Roll: -33.53 degrees, Pitch: -6.74 degrees"
37:21.6,"Roll: -28.73 degrees, Pitch: -6.86 degrees"
37:21.6,"Roll: -26.43 degrees, Pitch: -7.06 degrees"
37:21.6,"Roll: -27.20 degrees, Pitch: -6.50 degrees"
37:21.6,"Roll: -28.25 degrees, Pitch: -6.54 degrees"
37:21.6,"Roll: -28.96 degrees, Pitch: -6.66 degrees"
37:21.7,"Roll: -27.83 degrees, Pitch: -5.79 degrees"
37:21.7,"Roll: -24.74 degrees, Pitch: -7.07 degrees"
37:21.7,"Roll: -23.30 degrees, Pitch: -8.10 degrees"
37:21.7,"Roll: -25.04 degrees, Pitch: -5.55 degrees"
37:21.7,"Roll: -23.55 degrees, Pitch: -9.02 degrees"
37:21.7,"Roll: -23.36 degrees, Pitch: -8.36 degrees"
37:21.7,"Roll: -23.09 degrees, Pitch: -7.27 degrees"
37:21.7,"Roll: -22.51 degrees, Pitch: -7.07 degrees"
37:21.7,"Roll: -20.27 degrees, Pitch: -9.15 degrees"
37:21.8,"Roll: -18.61 degrees, Pitch: -9.69 degrees"
37:21.8,"Roll: -19.18 degrees, Pitch: -9.60 degrees"
37:21.8,"Roll: -19.69 degrees, Pitch: -11.15 degrees"
37:21.8,"Roll: -19.60 degrees, Pitch: -12.11 degrees"
37:21.8,"Roll: -19.19 degrees, Pitch: -12.10 degrees"
37:21.8,"Roll: -19.43 degrees, Pitch: -12.66 degrees"
37:21.8,"Roll: -20.12 degrees, Pitch: -11.85 degrees"
37:21.8,"Roll: -19.86 degrees, Pitch: -11.92 degrees"
37:21.8,"Roll: -21.04 degrees, Pitch: -11.40 degrees"
37:21.9,"Roll: -21.28 degrees, Pitch: -11.53 degrees"
37:21.9,"Roll: -22.28 degrees, Pitch: -11.13 degrees"
37:21.9,"Roll: -22.74 degrees, Pitch: -10.61 degrees"
37:21.9,"Roll: -22.87 degrees, Pitch: -10.65 degrees"
37:21.9,"Roll: -22.56 degrees, Pitch: -11.63 degrees"
37:21.9,"Roll: -21.25 degrees, Pitch: -12.35 degrees"
37:21.9,"Roll: -22.33 degrees, Pitch: -11.52 degrees"
37:21.9,"Roll: -24.08 degrees, Pitch: -10.77 degrees"
37:21.9,"Roll: -25.16 degrees, Pitch: -11.24 degrees"
37:22.0,"Roll: -24.02 degrees, Pitch: -10.90 degrees"
37:22.0,"Roll: -23.52 degrees, Pitch: -10.79 degrees"
37:22.0,"Roll: -23.39 degrees, Pitch: -11.10 degrees"
37:22.0,"Roll: -23.09 degrees, Pitch: -11.11 degrees"
37:22.0,"Roll: -22.80 degrees, Pitch: -11.20 degrees"
37:22.0,"Roll: -22.67 degrees, Pitch: -11.77 degrees"
37:22.0,"Roll: -21.62 degrees, Pitch: -12.41 degrees"
37:22.0,"Roll: -21.77 degrees, Pitch: -12.03 degrees"
37:22.0,"Roll: -22.33 degrees, Pitch: -11.53 degrees"
37:22.1,"Roll: -22.72 degrees, Pitch: -11.60 degrees"
37:22.1,"Roll: -22.52 degrees, Pitch: -11.71 degrees"
37:22.1,"Roll: -22.22 degrees, Pitch: -11.92 degrees"
37:22.1,"Roll: -22.13 degrees, Pitch: -11.62 degrees"
37:22.1,"Roll: -22.15 degrees, Pitch: -11.78 degrees"
37:22.1,"Roll: -23.14 degrees, Pitch: -11.33 degrees"
37:22.1,"Roll: -23.32 degrees, Pitch: -11.63 degrees"
37:22.1,"Roll: -23.27 degrees, Pitch: -11.88 degrees"
37:22.1,"Roll: -23.12 degrees, Pitch: -10.85 degrees"
37:22.2,"Roll: -23.33 degrees, Pitch: -11.21 degrees"
37:22.2,"Roll: -23.20 degrees, Pitch: -10.88 degrees"
37:22.2,"Roll: -23.13 degrees, Pitch: -10.56 degrees"
37:22.2,"Roll: -23.59 degrees, Pitch: -10.67 degrees"
37:22.2,"Roll: -23.41 degrees, Pitch: -10.88 degrees"
37:22.2,"Roll: -23.63 degrees, Pitch: -10.72 degrees"
37:22.2,"Roll: -23.04 degrees, Pitch: -11.07 degrees"
37:22.2,"Roll: -23.00 degrees, Pitch: -11.35 degrees"
37:22.2,"Roll: -22.00 degrees, Pitch: -12.49 degrees"
37:22.3,"Roll: -22.36 degrees, Pitch: -11.26 degrees"
37:22.3,"Roll: -22.70 degrees, Pitch: -10.63 degrees"
37:22.3,"Roll: -23.27 degrees, Pitch: -10.79 degrees"
37:22.3,"Roll: -22.41 degrees, Pitch: -11.17 degrees"
37:22.3,"Roll: -22.13 degrees, Pitch: -10.52 degrees"
37:22.3,"Roll: -22.48 degrees, Pitch: -10.41 degrees"
37:22.3,"Roll: -23.31 degrees, Pitch: -10.54 degrees"
37:22.3,"Roll: -22.45 degrees, Pitch: -11.33 degrees"
37:22.3,"Roll: -22.76 degrees, Pitch: -11.21 degrees"
37:22.4,"Roll: -23.58 degrees, Pitch: -10.23 degrees"
37:22.4,"Roll: -23.66 degrees, Pitch: -10.40 degrees"
37:22.4,"Roll: -23.14 degrees, Pitch: -11.49 degrees"
37:22.4,"Roll: -22.99 degrees, Pitch: -11.86 degrees"
37:22.4,"Roll: -23.79 degrees, Pitch: -10.87 degrees"
37:22.4,"Roll: -24.00 degrees, Pitch: -10.67 degrees"
37:22.4,"Roll: -23.89 degrees, Pitch: -10.62 degrees"
37:22.4,"Roll: -23.75 degrees, Pitch: -10.81 degrees"
37:22.4,"Roll: -23.42 degrees, Pitch: -11.04 degrees"
37:22.5,"Roll: -22.78 degrees, Pitch: -11.15 degrees"
37:22.5,"Roll: -23.69 degrees, Pitch: -10.48 degrees"
37:22.5,"Roll: -23.29 degrees, Pitch: -11.00 degrees"
37:22.5,"Roll: -23.41 degrees, Pitch: -10.63 degrees"
37:22.5,"Roll: -22.88 degrees, Pitch: -10.94 degrees"
37:22.5,"Roll: -23.00 degrees, Pitch: -10.99 degrees"
37:22.5,"Roll: -21.76 degrees, Pitch: -11.04 degrees"
37:22.5,"Roll: -22.47 degrees, Pitch: -11.46 degrees"
37:22.5,"Roll: -22.97 degrees, Pitch: -10.48 degrees"
37:22.5,"Roll: -23.01 degrees, Pitch: -10.33 degrees"
37:22.6,"Roll: -22.89 degrees, Pitch: -10.97 degrees"
37:22.6,"Roll: -22.47 degrees, Pitch: -10.73 degrees"
37:22.6,"Roll: -22.54 degrees, Pitch: -11.10 degrees"
37:22.6,"Roll: -22.29 degrees, Pitch: -11.60 degrees"
37:22.6,"Roll: -22.62 degrees, Pitch: -11.74 degrees"
37:22.6,"Roll: -22.15 degrees, Pitch: -11.85 degrees"
37:22.6,"Roll: -22.93 degrees, Pitch: -11.32 degrees"
37:22.6,"Roll: -22.61 degrees, Pitch: -11.14 degrees"
37:22.6,"Roll: -22.75 degrees, Pitch: -10.97 degrees"
37:22.7,"Roll: -23.05 degrees, Pitch: -11.03 degrees"
37:22.7,"Roll: -22.13 degrees, Pitch: -11.20 degrees"
37:22.7,"Roll: -22.00 degrees, Pitch: -10.60 degrees"
37:22.7,"Roll: -22.88 degrees, Pitch: -10.61 degrees"
37:22.7,"Roll: -22.69 degrees, Pitch: -11.37 degrees"
37:22.7,"Roll: -22.77 degrees, Pitch: -10.94 degrees"
37:22.7,"Roll: -22.81 degrees, Pitch: -11.17 degrees"
37:22.7,"Roll: -22.11 degrees, Pitch: -11.20 degrees"
37:22.7,"Roll: -22.85 degrees, Pitch: -10.88 degrees"
