Timestamp,"Data
"
18:34.3,"Roll: -21.39 degrees, Pitch: -8.95 degrees"
18:34.3,"Roll: -21.50 degrees, Pitch: -9.35 degrees"
18:34.3,"Roll: -21.43 degrees, Pitch: -8.84 degrees"
18:34.3,"Roll: -20.70 degrees, Pitch: -9.35 degrees"
18:34.3,"Roll: -20.75 degrees, Pitch: -9.78 degrees"
18:34.4,"Roll: -21.36 degrees, Pitch: -8.53 degrees"
18:34.4,"Roll: -20.61 degrees, Pitch: -9.37 degrees"
18:34.4,"Roll: -20.79 degrees, Pitch: -8.94 degrees"
18:34.4,"Roll: -18.74 degrees, Pitch: -9.22 degrees"
18:34.4,"Roll: -17.84 degrees, Pitch: -9.10 degrees"
18:34.4,"Roll: -18.38 degrees, Pitch: -7.87 degrees"
18:34.4,"Roll: -19.09 degrees, Pitch: -6.64 degrees"
18:34.4,"Roll: -17.36 degrees, Pitch: -7.55 degrees"
18:34.4,"Roll: -14.42 degrees, Pitch: -7.85 degrees"
18:34.5,"Roll: -11.80 degrees, Pitch: -8.61 degrees"
18:34.5,"Roll: -9.51 degrees, Pitch: -10.32 degrees"
18:34.5,"Roll: -6.46 degrees, Pitch: -10.83 degrees"
18:34.5,"Roll: -1.40 degrees, Pitch: -10.82 degrees"
18:34.5,"Roll: 4.12 degrees, Pitch: -10.52 degrees"
18:34.5,"Roll: 8.22 degrees, Pitch: -10.74 degrees"
18:34.5,"Roll: 12.05 degrees, Pitch: -12.69 degrees"
18:34.5,"Roll: 15.62 degrees, Pitch: -12.53 degrees"
18:34.5,"Roll: 20.72 degrees, Pitch: -12.94 degrees"
18:34.6,"Roll: 27.29 degrees, Pitch: -11.20 degrees"
18:34.6,"Roll: 36.91 degrees, Pitch: -10.50 degrees"
18:34.6,"Roll: 38.85 degrees, Pitch: -7.85 degrees"
18:34.6,"Notification sent: Angle 40 detected"
18:34.6,"Notification sent: Angle 50 detected"
18:35.0,"Roll: 35.44 degrees, Pitch: -1.46 degrees"
18:35.0,"Roll: 28.27 degrees, Pitch: -1.22 degrees"
18:35.0,"Roll: 22.55 degrees, Pitch: -1.21 degrees"
18:35.0,"Roll: 18.54 degrees, Pitch: -1.46 degrees"
18:35.1,"Roll: 12.76 degrees, Pitch: -1.86 degrees"
18:35.1,"Roll: 7.04 degrees, Pitch: -3.92 degrees"
18:35.1,"Roll: 2.51 degrees, Pitch: -6.23 degrees"
18:35.1,"Roll: -2.48 degrees, Pitch: -12.39 degrees"
18:35.1,"Roll: -6.31 degrees, Pitch: -13.26 degrees"
18:35.1,"Roll: -9.11 degrees, Pitch: -13.12 degrees"
18:35.1,"Roll: -9.21 degrees, Pitch: -13.91 degrees"
18:35.1,"Roll: -9.58 degrees, Pitch: -15.34 degrees"
18:35.1,"Roll: -11.76 degrees, Pitch: -16.67 degrees"
18:35.2,"Roll: -17.86 degrees, Pitch: -15.68 degrees"
18:35.2,"Roll: -23.39 degrees, Pitch: -14.82 degrees"
18:35.2,"Roll: -25.50 degrees, Pitch: -13.65 degrees"
18:35.2,"Roll: -26.04 degrees, Pitch: -12.55 degrees"
18:35.2,"Roll: -24.69 degrees, Pitch: -11.42 degrees"
18:35.2,"Roll: -24.14 degrees, Pitch: -11.42 degrees"
18:35.2,"Roll: -24.01 degrees, Pitch: -10.99 degrees"
18:35.2,"Roll: -24.46 degrees, Pitch: -10.45 degrees"
18:35.2,"Roll: -24.94 degrees, Pitch: -10.12 degrees"
18:35.3,"Roll: -25.77 degrees, Pitch: -10.09 degrees"
18:35.3,"Roll: -23.97 degrees, Pitch: -12.42 degrees"
18:35.3,"Roll: -22.57 degrees, Pitch: -13.60 degrees"
18:35.3,"Roll: -22.93 degrees, Pitch: -12.24 degrees"
18:35.3,"Roll: -23.75 degrees, Pitch: -11.43 degrees"
18:35.3,"Roll: -22.60 degrees, Pitch: -11.78 degrees"
18:35.3,"Roll: -21.31 degrees, Pitch: -12.22 degrees"
18:35.3,"Roll: -21.42 degrees, Pitch: -12.06 degrees"
18:35.3,"Roll: -22.03 degrees, Pitch: -11.30 degrees"
18:35.4,"Roll: -21.97 degrees, Pitch: -10.98 degrees"
18:35.4,"Roll: -21.36 degrees, Pitch: -12.23 degrees"
18:35.4,"Roll: -19.81 degrees, Pitch: -13.87 degrees"
18:35.4,"Roll: -21.22 degrees, Pitch: -12.45 degrees"
18:35.4,"Roll: -22.65 degrees, Pitch: -12.36 degrees"
18:35.4,"Roll: -23.14 degrees, Pitch: -11.92 degrees"
18:35.4,"Roll: -23.11 degrees, Pitch: -11.76 degrees"
18:35.4,"Roll: -21.96 degrees, Pitch: -12.67 degrees"
18:35.4,"Roll: -20.79 degrees, Pitch: -13.91 degrees"
18:35.5,"Roll: -22.54 degrees, Pitch: -12.33 degrees"
18:35.5,"Roll: -23.76 degrees, Pitch: -12.03 degrees"
18:35.5,"Roll: -23.16 degrees, Pitch: -12.22 degrees"
18:35.5,"Roll: -22.80 degrees, Pitch: -11.59 degrees"
18:35.5,"Roll: -22.58 degrees, Pitch: -11.18 degrees"
18:35.5,"Roll: -22.89 degrees, Pitch: -11.12 degrees"
18:35.5,"Roll: -22.32 degrees, Pitch: -11.76 degrees"
18:35.5,"Roll: -22.26 degrees, Pitch: -12.36 degrees"
18:35.5,"Roll: -22.35 degrees, Pitch: -12.01 degrees"
18:35.6,"Roll: -22.48 degrees, Pitch: -12.04 degrees"
18:35.6,"Roll: -22.16 degrees, Pitch: -11.46 degrees"
18:35.6,"Roll: -21.07 degrees, Pitch: -11.67 degrees"
18:35.6,"Roll: -20.40 degrees, Pitch: -12.06 degrees"
18:35.6,"Roll: -21.01 degrees, Pitch: -10.66 degrees"
18:35.6,"Roll: -21.29 degrees, Pitch: -11.02 degrees"
18:35.6,"Roll: -21.69 degrees, Pitch: -10.83 degrees"
18:35.6,"Roll: -21.13 degrees, Pitch: -11.44 degrees"
18:35.6,"Roll: -21.47 degrees, Pitch: -11.10 degrees"
18:35.6,"Roll: -22.29 degrees, Pitch: -10.99 degrees"
18:35.7,"Roll: -22.45 degrees, Pitch: -11.27 degrees"
18:35.7,"Roll: -22.73 degrees, Pitch: -11.36 degrees"
18:35.7,"Roll: -22.10 degrees, Pitch: -12.60 degrees"
18:35.7,"Roll: -20.31 degrees, Pitch: -13.11 degrees"
18:35.7,"Roll: -20.75 degrees, Pitch: -12.63 degrees"
18:35.7,"Roll: -21.05 degrees, Pitch: -11.57 degrees"
18:35.7,"Roll: -21.91 degrees, Pitch: -11.71 degrees"
18:35.7,"Roll: -21.45 degrees, Pitch: -12.26 degrees"
18:35.8,"Roll: -20.75 degrees, Pitch: -12.55 degrees"
18:35.8,"Roll: -19.22 degrees, Pitch: -12.74 degrees"
18:35.8,"Roll: -19.04 degrees, Pitch: -12.66 degrees"
18:35.8,"Roll: -18.64 degrees, Pitch: -12.77 degrees"
18:35.8,"Roll: -18.43 degrees, Pitch: -12.66 degrees"
18:35.8,"Roll: -17.26 degrees, Pitch: -12.20 degrees"
18:35.8,"Roll: -15.83 degrees, Pitch: -11.45 degrees"
18:35.8,"Roll: -13.22 degrees, Pitch: -10.33 degrees"
18:35.8,"Roll: -11.03 degrees, Pitch: -10.99 degrees"
18:35.8,"Roll: -8.62 degrees, Pitch: -12.09 degrees"
18:35.9,"Roll: -6.11 degrees, Pitch: -11.67 degrees"
18:35.9,"Roll: -2.92 degrees, Pitch: -12.27 degrees"
18:35.9,"Roll: 0.39 degrees, Pitch: -12.73 degrees"
18:35.9,"Roll: 3.74 degrees, Pitch: -12.64 degrees"
18:35.9,"Roll: 5.74 degrees, Pitch: -14.11 degrees"
18:35.9,"Roll: 10.40 degrees, Pitch: -12.57 degrees"
18:35.9,"Roll: 16.40 degrees, Pitch: -13.27 degrees"
18:35.9,"Roll: 19.26 degrees, Pitch: -11.44 degrees"
18:35.9,"Roll: 19.77 degrees, Pitch: -9.85 degrees"
18:36.0,"Roll: 21.04 degrees, Pitch: -8.02 degrees"
18:36.0,"Roll: 23.00 degrees, Pitch: -5.66 degrees"
18:36.0,"Roll: 27.34 degrees, Pitch: -5.97 degrees"
18:36.0,"Roll: 34.69 degrees, Pitch: -5.46 degrees"
18:36.0,"Roll: 42.58 degrees, Pitch: -5.62 degrees"
18:36.1,"Notification sent: Angle 40 detected"
18:36.1,"Notification sent: Angle 50 detected"
18:36.5,"Roll: 39.53 degrees, Pitch: -1.61 degrees"
18:36.5,"Roll: 36.15 degrees, Pitch: -5.79 degrees"
18:36.5,"Roll: 30.68 degrees, Pitch: -5.44 degrees"
18:36.6,"Roll: 23.53 degrees, Pitch: -6.19 degrees"
18:36.6,"Roll: 15.76 degrees, Pitch: -10.93 degrees"
18:36.6,"Roll: 8.50 degrees, Pitch: -5.75 degrees"
18:36.6,"Roll: 4.94 degrees, Pitch: -2.77 degrees"
18:36.6,"Roll: 4.40 degrees, Pitch: -1.07 degrees"
18:36.6,"Roll: 4.61 degrees, Pitch: -4.76 degrees"
18:36.6,"Roll: 1.41 degrees, Pitch: -7.36 degrees"
18:36.6,"Roll: -4.74 degrees, Pitch: -7.98 degrees"
18:36.6,"Roll: -10.78 degrees, Pitch: -9.47 degrees"
18:36.7,"Roll: -17.57 degrees, Pitch: -11.99 degrees"
18:36.7,"Roll: -24.16 degrees, Pitch: -12.53 degrees"
18:36.7,"Roll: -28.91 degrees, Pitch: -11.50 degrees"
18:36.7,"Roll: -26.90 degrees, Pitch: -11.78 degrees"
18:36.7,"Roll: -30.48 degrees, Pitch: -10.82 degrees"
18:36.7,"Roll: -32.52 degrees, Pitch: -11.37 degrees"
18:36.7,"Roll: -33.53 degrees, Pitch: -10.16 degrees"
18:36.7,"Roll: -33.49 degrees, Pitch: -10.11 degrees"
18:36.7,"Roll: -34.91 degrees, Pitch: -7.46 degrees"
18:36.8,"Roll: -35.44 degrees, Pitch: -6.40 degrees"
18:36.8,"Roll: -35.53 degrees, Pitch: -6.56 degrees"
18:36.8,"Roll: -35.68 degrees, Pitch: -8.06 degrees"
18:36.8,"Roll: -34.62 degrees, Pitch: -9.86 degrees"
18:36.8,"Roll: -33.86 degrees, Pitch: -9.62 degrees"
18:36.8,"Roll: -33.19 degrees, Pitch: -10.27 degrees"
18:36.8,"Roll: -31.85 degrees, Pitch: -11.78 degrees"
18:36.8,"Roll: -32.59 degrees, Pitch: -9.43 degrees"
18:36.8,"Roll: -29.39 degrees, Pitch: -14.09 degrees"
18:36.9,"Roll: -28.86 degrees, Pitch: -14.26 degrees"
18:36.9,"Roll: -28.00 degrees, Pitch: -15.51 degrees"
18:36.9,"Roll: -26.80 degrees, Pitch: -17.14 degrees"
18:36.9,"Roll: -26.36 degrees, Pitch: -16.38 degrees"
18:36.9,"Roll: -26.49 degrees, Pitch: -15.91 degrees"
18:36.9,"Roll: -26.27 degrees, Pitch: -16.73 degrees"
18:36.9,"Roll: -25.59 degrees, Pitch: -16.60 degrees"
18:36.9,"Roll: -26.32 degrees, Pitch: -16.11 degrees"
18:36.9,"Roll: -26.67 degrees, Pitch: -15.59 degrees"
18:37.0,"Roll: -27.00 degrees, Pitch: -15.49 degrees"
18:37.0,"Roll: -27.02 degrees, Pitch: -14.76 degrees"
18:37.0,"Roll: -26.42 degrees, Pitch: -14.18 degrees"
18:37.0,"Roll: -27.37 degrees, Pitch: -13.67 degrees"
18:37.0,"Roll: -28.18 degrees, Pitch: -13.31 degrees"
18:37.0,"Roll: -29.67 degrees, Pitch: -13.02 degrees"
18:37.0,"Roll: -29.55 degrees, Pitch: -12.75 degrees"
18:37.0,"Roll: -30.16 degrees, Pitch: -13.03 degrees"
18:37.0,"Roll: -29.83 degrees, Pitch: -12.65 degrees"
18:37.1,"Roll: -29.86 degrees, Pitch: -12.43 degrees"
18:37.1,"Roll: -30.03 degrees, Pitch: -14.35 degrees"
18:37.1,"Roll: -29.49 degrees, Pitch: -17.51 degrees"
18:37.1,"Roll: -28.74 degrees, Pitch: -19.95 degrees"
18:37.1,"Roll: -30.24 degrees, Pitch: -20.28 degrees"
18:37.1,"Roll: -37.98 degrees, Pitch: -12.36 degrees"
18:37.1,"Roll: -25.13 degrees, Pitch: -12.63 degrees"
18:37.1,"Roll: -23.63 degrees, Pitch: -9.13 degrees"
18:37.1,"Roll: -29.92 degrees, Pitch: -3.55 degrees"
18:37.2,"Roll: -28.33 degrees, Pitch: -8.81 degrees"
18:37.2,"Roll: -25.13 degrees, Pitch: -10.87 degrees"
18:37.2,"Roll: -22.01 degrees, Pitch: -10.17 degrees"
18:37.2,"Roll: -20.64 degrees, Pitch: -11.12 degrees"
18:37.2,"Roll: -22.79 degrees, Pitch: -10.69 degrees"
18:37.2,"Roll: -24.01 degrees, Pitch: -10.84 degrees"
18:37.2,"Roll: -23.38 degrees, Pitch: -8.22 degrees"
18:37.2,"Roll: -23.49 degrees, Pitch: -5.80 degrees"
18:37.2,"Roll: -23.84 degrees, Pitch: -3.98 degrees"
18:37.3,"Roll: -24.25 degrees, Pitch: -4.12 degrees"
18:37.3,"Roll: -21.56 degrees, Pitch: -6.82 degrees"
18:37.3,"Roll: -21.29 degrees, Pitch: -6.34 degrees"
18:37.3,"Roll: -21.27 degrees, Pitch: -6.23 degrees"
18:37.3,"Roll: -22.21 degrees, Pitch: -6.14 degrees"
18:37.3,"Roll: -22.39 degrees, Pitch: -5.51 degrees"
18:37.3,"Roll: -21.57 degrees, Pitch: -5.76 degrees"
18:37.3,"Roll: -19.84 degrees, Pitch: -8.46 degrees"
18:37.3,"Roll: -17.22 degrees, Pitch: -9.20 degrees"
18:37.4,"Roll: -1.27 degrees, Pitch: -10.15 degrees"
18:37.4,"Roll: -7.50 degrees, Pitch: -8.57 degrees"
18:37.4,"Roll: -14.12 degrees, Pitch: -5.56 degrees"
18:37.4,"Roll: -21.33 degrees, Pitch: -4.38 degrees"
18:37.4,"Roll: -31.05 degrees, Pitch: -2.28 degrees"
18:37.4,"Roll: -35.31 degrees, Pitch: -3.92 degrees"
18:37.4,"Roll: -27.23 degrees, Pitch: -5.75 degrees"
18:37.4,"Roll: -16.85 degrees, Pitch: -6.27 degrees"
18:37.4,"Roll: -15.24 degrees, Pitch: -7.14 degrees"
18:37.5,"Roll: -16.40 degrees, Pitch: -8.82 degrees"
18:37.5,"Roll: -13.31 degrees, Pitch: -9.13 degrees"
18:37.5,"Roll: -15.90 degrees, Pitch: -5.41 degrees"
18:37.5,"Roll: -16.77 degrees, Pitch: -5.62 degrees"
18:37.5,"Roll: -16.61 degrees, Pitch: -6.71 degrees"
18:37.5,"Roll: -18.23 degrees, Pitch: -4.81 degrees"
18:37.5,"Roll: -17.44 degrees, Pitch: -5.39 degrees"
18:37.5,"Roll: -18.48 degrees, Pitch: -8.17 degrees"
18:37.5,"Roll: -20.85 degrees, Pitch: -7.16 degrees"
18:37.6,"Roll: -18.15 degrees, Pitch: -7.33 degrees"
18:37.6,"Roll: -15.75 degrees, Pitch: -8.77 degrees"
18:37.6,"Roll: -17.90 degrees, Pitch: -8.73 degrees"
18:37.6,"Roll: -19.97 degrees, Pitch: -8.18 degrees"
18:37.6,"Roll: -19.52 degrees, Pitch: -9.63 degrees"
18:37.6,"Roll: -21.54 degrees, Pitch: -7.00 degrees"
18:37.6,"Roll: -20.68 degrees, Pitch: -10.49 degrees"
18:37.6,"Roll: -20.91 degrees, Pitch: -10.23 degrees"
18:37.6,"Roll: -18.80 degrees, Pitch: -15.60 degrees"
18:37.7,"Roll: -21.43 degrees, Pitch: -9.65 degrees"
18:37.7,"Roll: -19.62 degrees, Pitch: -11.28 degrees"
18:37.7,"Roll: -19.95 degrees, Pitch: -12.83 degrees"
18:37.7,"Roll: -20.05 degrees, Pitch: -12.52 degrees"
18:37.7,"Roll: -20.57 degrees, Pitch: -11.68 degrees"
18:37.7,"Roll: -20.89 degrees, Pitch: -11.50 degrees"
18:37.7,"Roll: -20.70 degrees, Pitch: -11.61 degrees"
18:37.7,"Roll: -20.21 degrees, Pitch: -11.62 degrees"
18:37.7,"Roll: -20.91 degrees, Pitch: -12.09 degrees"
18:37.8,"Roll: -21.52 degrees, Pitch: -12.71 degrees"
18:37.8,"Roll: -22.10 degrees, Pitch: -12.95 degrees"
18:37.8,"Roll: -21.76 degrees, Pitch: -13.41 degrees"
18:37.8,"Roll: -21.50 degrees, Pitch: -13.58 degrees"
18:37.8,"Roll: -21.70 degrees, Pitch: -13.09 degrees"
18:37.8,"Roll: -22.33 degrees, Pitch: -11.33 degrees"
18:37.8,"Roll: -22.33 degrees, Pitch: -11.17 degrees"
18:37.8,"Roll: -22.55 degrees, Pitch: -11.12 degrees"
18:37.8,"Roll: -22.94 degrees, Pitch: -11.37 degrees"
18:37.8,"Roll: -22.64 degrees, Pitch: -12.14 degrees"
18:37.9,"Roll: -22.64 degrees, Pitch: -12.04 degrees"
18:37.9,"Roll: -23.37 degrees, Pitch: -11.98 degrees"
18:37.9,"Roll: -23.92 degrees, Pitch: -11.83 degrees"
18:37.9,"Roll: -24.46 degrees, Pitch: -12.88 degrees"
18:37.9,"Roll: -24.13 degrees, Pitch: -14.66 degrees"
18:37.9,"Roll: -23.00 degrees, Pitch: -14.97 degrees"
18:37.9,"Roll: -22.30 degrees, Pitch: -13.99 degrees"
18:37.9,"Roll: -22.07 degrees, Pitch: -13.27 degrees"
18:37.9,"Roll: -22.60 degrees, Pitch: -12.43 degrees"
18:38.0,"Roll: -23.31 degrees, Pitch: -12.75 degrees"
18:38.0,"Roll: -23.29 degrees, Pitch: -13.31 degrees"
18:38.0,"Roll: -23.30 degrees, Pitch: -13.02 degrees"
18:38.0,"Roll: -21.25 degrees, Pitch: -15.00 degrees"
18:38.0,"Roll: -19.75 degrees, Pitch: -14.59 degrees"
18:38.0,"Roll: -19.41 degrees, Pitch: -14.35 degrees"
18:38.0,"Roll: -19.45 degrees, Pitch: -14.71 degrees"
18:38.0,"Roll: -17.22 degrees, Pitch: -14.72 degrees"
18:38.0,"Roll: -15.37 degrees, Pitch: -13.46 degrees"
18:38.1,"Roll: -14.41 degrees, Pitch: -11.90 degrees"
18:38.1,"Roll: -13.35 degrees, Pitch: -10.24 degrees"
18:38.1,"Roll: -13.40 degrees, Pitch: -9.47 degrees"
18:38.1,"Roll: -11.77 degrees, Pitch: -10.12 degrees"
18:38.1,"Roll: -9.16 degrees, Pitch: -10.13 degrees"
18:38.1,"Roll: -5.79 degrees, Pitch: -11.52 degrees"
18:38.1,"Roll: -3.51 degrees, Pitch: -13.13 degrees"
18:38.1,"Roll: -1.76 degrees, Pitch: -16.29 degrees"
18:38.1,"Roll: 0.88 degrees, Pitch: -18.82 degrees"
18:38.2,"Roll: 5.53 degrees, Pitch: -18.94 degrees"
18:38.2,"Roll: 9.70 degrees, Pitch: -20.51 degrees"
18:38.2,"Roll: 16.89 degrees, Pitch: -19.50 degrees"
18:38.2,"Roll: 22.49 degrees, Pitch: -17.41 degrees"
18:38.2,"Roll: 26.40 degrees, Pitch: -15.54 degrees"
18:38.2,"Roll: 31.42 degrees, Pitch: -16.43 degrees"
18:38.2,"Roll: 35.04 degrees, Pitch: -14.19 degrees"
18:38.2,"Roll: 38.01 degrees, Pitch: -11.27 degrees"
18:38.3,"Notification sent: Angle 40 detected"
18:38.3,"Notification sent: Angle 50 detected"
18:38.7,"Roll: 34.49 degrees, Pitch: -5.15 degrees"
18:38.7,"Roll: 28.75 degrees, Pitch: -8.16 degrees"
18:38.7,"Roll: 20.26 degrees, Pitch: -7.08 degrees"
18:38.7,"Roll: 21.79 degrees, Pitch: -4.82 degrees"
18:38.7,"Roll: 26.61 degrees, Pitch: -7.68 degrees"
18:38.8,"Roll: 21.85 degrees, Pitch: -10.17 degrees"
18:38.8,"Roll: 14.19 degrees, Pitch: -12.82 degrees"
18:38.8,"Roll: 7.66 degrees, Pitch: -18.49 degrees"
18:38.8,"Roll: 4.04 degrees, Pitch: -17.21 degrees"
18:38.8,"Roll: 2.68 degrees, Pitch: -16.35 degrees"
18:38.8,"Roll: 0.31 degrees, Pitch: -17.07 degrees"
18:38.8,"Roll: -0.34 degrees, Pitch: -16.53 degrees"
18:38.8,"Roll: -3.43 degrees, Pitch: -15.13 degrees"
18:38.8,"Roll: -7.01 degrees, Pitch: -14.81 degrees"
18:38.9,"Roll: -10.11 degrees, Pitch: -15.52 degrees"
18:38.9,"Roll: -12.91 degrees, Pitch: -16.33 degrees"
18:38.9,"Roll: -14.64 degrees, Pitch: -18.03 degrees"
18:38.9,"Roll: -14.47 degrees, Pitch: -18.07 degrees"
18:38.9,"Roll: -19.82 degrees, Pitch: -18.12 degrees"
18:38.9,"Roll: -21.61 degrees, Pitch: -17.81 degrees"
18:38.9,"Roll: -23.69 degrees, Pitch: -16.66 degrees"
18:38.9,"Roll: -24.27 degrees, Pitch: -16.05 degrees"
18:38.9,"Roll: -24.58 degrees, Pitch: -15.11 degrees"
18:39.0,"Roll: -23.57 degrees, Pitch: -15.62 degrees"
18:39.0,"Roll: -24.56 degrees, Pitch: -17.93 degrees"
18:39.0,"Roll: -24.81 degrees, Pitch: -19.53 degrees"
18:39.0,"Roll: -25.36 degrees, Pitch: -19.96 degrees"
18:39.0,"Roll: -26.36 degrees, Pitch: -19.68 degrees"
18:39.0,"Roll: -26.85 degrees, Pitch: -19.59 degrees"
18:39.0,"Roll: -26.93 degrees, Pitch: -19.26 degrees"
18:39.0,"Roll: -26.55 degrees, Pitch: -19.65 degrees"
18:39.0,"Roll: -26.23 degrees, Pitch: -20.46 degrees"
18:39.1,"Roll: -25.84 degrees, Pitch: -20.28 degrees"
18:39.1,"Roll: -26.23 degrees, Pitch: -19.59 degrees"
18:39.1,"Roll: -26.50 degrees, Pitch: -18.91 degrees"
18:39.1,"Roll: -26.60 degrees, Pitch: -19.48 degrees"
18:39.1,"Roll: -26.73 degrees, Pitch: -19.48 degrees"
18:39.1,"Roll: -25.82 degrees, Pitch: -20.03 degrees"
18:39.1,"Roll: -25.91 degrees, Pitch: -19.62 degrees"
18:39.1,"Roll: -26.02 degrees, Pitch: -19.16 degrees"
18:39.1,"Roll: -25.96 degrees, Pitch: -18.17 degrees"
18:39.2,"Roll: -25.74 degrees, Pitch: -18.42 degrees"
18:39.2,"Roll: -25.01 degrees, Pitch: -18.38 degrees"
18:39.2,"Roll: -25.17 degrees, Pitch: -18.35 degrees"
18:39.2,"Roll: -25.26 degrees, Pitch: -18.66 degrees"
18:39.2,"Roll: -25.73 degrees, Pitch: -17.98 degrees"
18:39.2,"Roll: -25.33 degrees, Pitch: -18.64 degrees"
18:39.2,"Roll: -26.33 degrees, Pitch: -18.00 degrees"
18:39.2,"Roll: -26.13 degrees, Pitch: -17.30 degrees"
18:39.2,"Roll: -25.92 degrees, Pitch: -17.53 degrees"
18:39.3,"Roll: -26.46 degrees, Pitch: -16.93 degrees"
18:39.3,"Roll: -26.45 degrees, Pitch: -16.70 degrees"
18:39.3,"Roll: -24.72 degrees, Pitch: -18.16 degrees"
18:39.3,"Roll: -24.96 degrees, Pitch: -18.78 degrees"
18:39.3,"Roll: -24.97 degrees, Pitch: -18.98 degrees"
18:39.3,"Roll: -24.84 degrees, Pitch: -18.09 degrees"
18:39.3,"Roll: -25.89 degrees, Pitch: -15.06 degrees"
18:39.3,"Roll: -25.85 degrees, Pitch: -13.69 degrees"
18:39.3,"Roll: -26.02 degrees, Pitch: -13.57 degrees"
18:39.3,"Roll: -25.06 degrees, Pitch: -14.49 degrees"
18:39.4,"Roll: -24.06 degrees, Pitch: -15.44 degrees"
18:39.4,"Roll: -24.00 degrees, Pitch: -16.45 degrees"
18:39.4,"Roll: -24.51 degrees, Pitch: -18.04 degrees"
18:39.4,"Roll: -24.92 degrees, Pitch: -18.58 degrees"
18:39.4,"Roll: -25.30 degrees, Pitch: -18.04 degrees"
18:39.4,"Roll: -25.34 degrees, Pitch: -16.50 degrees"
18:39.4,"Roll: -25.74 degrees, Pitch: -16.69 degrees"
18:39.4,"Roll: -25.59 degrees, Pitch: -15.35 degrees"
18:39.4,"Roll: -25.83 degrees, Pitch: -14.81 degrees"
18:39.5,"Roll: -23.28 degrees, Pitch: -16.20 degrees"
18:39.5,"Roll: -25.84 degrees, Pitch: -15.77 degrees"
18:39.5,"Roll: -26.10 degrees, Pitch: -16.51 degrees"
18:39.5,"Roll: -26.49 degrees, Pitch: -17.28 degrees"
18:39.5,"Roll: -26.20 degrees, Pitch: -15.09 degrees"
18:39.5,"Roll: -21.61 degrees, Pitch: -19.55 degrees"
18:39.5,"Roll: -27.39 degrees, Pitch: -12.23 degrees"
18:39.5,"Roll: -28.88 degrees, Pitch: -14.75 degrees"
18:39.5,"Roll: -25.96 degrees, Pitch: -19.51 degrees"
18:39.6,"Roll: -29.78 degrees, Pitch: -13.63 degrees"
18:39.6,"Roll: -31.14 degrees, Pitch: -11.84 degrees"
18:39.6,"Roll: -28.73 degrees, Pitch: -15.73 degrees"
18:39.6,"Roll: -27.46 degrees, Pitch: -16.92 degrees"
18:39.6,"Roll: -25.76 degrees, Pitch: -17.70 degrees"
18:39.6,"Roll: -22.43 degrees, Pitch: -22.32 degrees"
18:39.6,"Roll: -22.52 degrees, Pitch: -23.34 degrees"
18:39.6,"Roll: -22.20 degrees, Pitch: -21.91 degrees"
18:39.6,"Roll: -22.39 degrees, Pitch: -21.77 degrees"
18:39.7,"Roll: -23.60 degrees, Pitch: -18.61 degrees"
18:39.7,"Roll: -22.84 degrees, Pitch: -20.07 degrees"
18:39.7,"Roll: -20.89 degrees, Pitch: -23.15 degrees"
18:39.7,"Roll: -17.29 degrees, Pitch: -23.36 degrees"
18:39.7,"Roll: -16.33 degrees, Pitch: -25.97 degrees"
18:39.7,"Roll: -16.84 degrees, Pitch: -24.49 degrees"
18:39.7,"Roll: -16.90 degrees, Pitch: -24.14 degrees"
18:39.7,"Roll: -15.42 degrees, Pitch: -21.13 degrees"
18:39.7,"Roll: -16.28 degrees, Pitch: -22.96 degrees"
18:39.8,"Roll: -17.41 degrees, Pitch: -21.54 degrees"
18:39.8,"Roll: -16.33 degrees, Pitch: -23.69 degrees"
18:39.8,"Roll: -16.45 degrees, Pitch: -22.11 degrees"
18:39.8,"Roll: -20.09 degrees, Pitch: -20.04 degrees"
18:39.8,"Roll: -21.61 degrees, Pitch: -18.78 degrees"
18:39.8,"Roll: -21.20 degrees, Pitch: -17.52 degrees"
18:39.8,"Roll: -19.44 degrees, Pitch: -18.12 degrees"
18:39.8,"Roll: -16.94 degrees, Pitch: -18.69 degrees"
18:39.8,"Roll: -15.66 degrees, Pitch: -20.51 degrees"
18:39.9,"Roll: -13.17 degrees, Pitch: -22.15 degrees"
18:39.9,"Roll: -15.55 degrees, Pitch: -20.46 degrees"
18:39.9,"Roll: -16.26 degrees, Pitch: -19.85 degrees"
18:39.9,"Roll: -17.39 degrees, Pitch: -19.26 degrees"
18:39.9,"Roll: -17.93 degrees, Pitch: -19.50 degrees"
18:39.9,"Roll: -18.67 degrees, Pitch: -19.11 degrees"
18:39.9,"Roll: -18.10 degrees, Pitch: -19.49 degrees"
18:39.9,"Roll: -18.00 degrees, Pitch: -19.46 degrees"
18:39.9,"Roll: -18.13 degrees, Pitch: -19.83 degrees"
18:40.0,"Roll: -17.23 degrees, Pitch: -21.24 degrees"
18:40.0,"Roll: -16.35 degrees, Pitch: -22.19 degrees"
18:40.0,"Roll: -16.79 degrees, Pitch: -21.82 degrees"
18:40.0,"Roll: -17.09 degrees, Pitch: -21.36 degrees"
18:40.0,"Roll: -17.17 degrees, Pitch: -20.91 degrees"
18:40.0,"Roll: -16.32 degrees, Pitch: -19.73 degrees"
18:40.0,"Roll: -16.16 degrees, Pitch: -20.06 degrees"
18:40.0,"Roll: -16.82 degrees, Pitch: -19.09 degrees"
